File Path: D:\Ensayos Víctor\Fase II\PLA reciclado\Test Run 6 16-05-2019 11 18 49\DAQ- Crosshead; … - (Timed).txt   
Test: ENSAYOS TRACCION PLA 2
Test Run: Test Run 6
Date: 16/05/2019 11:11:11


Crosshead 	Load 	Time 
mm	kN	sec
0,000203450511548908	0,0618651275634766	0,111000001430511
0,00055948896715563	0,0624287338256836	0,210999995470047
0,000966389961831737	0,0618279113769531	0,310999989509583
0,00172932948316884	0,0621016578674316	0,41100001335144
0,0021870930595469	0,0620280418395996	0,510999977588654
0,00259399416790984	0,0624100456237793	0,611000001430511
0,00305175785797474	0,0622041015625	0,711000025272369
0,00350952154803963	0,0626758880615234	0,810999989509583
0,00406901017413475	0,0623952484130859	0,91100001335144
0,00462849948235089	0,0627390975952148	1,0110000371933
0,00534057608092553	0,0632105560302734	1,11099994182587
0,00610351571594947	0,0633424911499023	1,21099996566772
0,00691731793267536	0,0635656929016113	1,31099998950958
0,0077311196946539	0,0638584175109863	1,41100001335144
0,00859578449308174	0,063854419708252	1,5110000371933
0,00940958670980763	0,0641743850708008	1,61099994182587
0,0102742505987408	0,0643723602294922	1,71099996566772
0,0110880537249614	0,0644589691162109	1,81099998950958
0,0119527176138945	0,0644882049560547	1,91100001335144
0,0128173824123223	0,0648472595214844	2,01099991798401
0,0136311846290482	0,0646447219848633	2,11100006103516
0,0144958494274761	0,0648180847167969	2,21099996566772
0,0153605142259039	0,0647779846191406	2,31100010871887
0,0161743155331351	0,0650718765258789	2,41100001335144
0,0170389812410576	0,0653728942871094	2,51099991798401
0,0178527825482888	0,0654842300415039	2,61100006103516
0,0186665856745094	0,0654919281005859	2,71099996566772
0,0195312495634425	0,0656699066162109	2,81100010871887
0,0203450526896631	0,0660098266601563	2,91100001335144
0,0211588539968943	0,0662101974487305	3,01099991798401
0,0219726571231149	0,0664082565307617	3,11100006103516
0,0227864584303461	0,0664928283691406	3,21099996566772
0,0236002597375773	0,0665683746337891	3,31100010871887
0,0244140628637979	0,0669732131958008	3,41100001335144
0,0252278659900185	0,0675987243652344	3,51099991798401
0,0260925298789516	0,0681047897338867	3,61100006103516
0,0269063311861828	0,0685634307861328	3,71099996566772
0,0277709968941053	0,0693660888671875	3,81100010871887
0,0285847982013365	0,0697030792236328	3,91100001335144
0,0293985995085677	0,0702510604858398	4,01100015640259
0,0302632652164903	0,0708884124755859	4,11100006103516
0,0310770665237214	0,0711321563720703	4,21099996566772
0,0319417304126546	0,0718833694458008	4,31099987030029
0,0328063979395665	0,0721710205078125	4,41099977493286
0,0336201956088189	0,0722720184326172	4,51100015640259
0,0344848631357308	0,0725858383178711	4,61100006103516
0,0353495306626428	0,0727668075561523	4,71099996566772
0,0362141909135971	0,0729279022216797	4,81099987030029
0,0370788584405091	0,0733957366943359	4,91099977493286
0,0378926597477403	0,0736087417602539	5,01100015640259
0,0387573236366734	0,0735915679931641	5,11100006103516
0,0396219911635853	0,0736963500976563	5,21099996566772
0,0404357924708165	0,0739349060058594	5,31099987030029
0,0413004563597497	0,0743586959838867	5,41099977493286
0,0421142576669808	0,0747219467163086	5,51100015640259
0,0429789251938928	0,0747207565307617	5,61100006103516
0,0437927228631452	0,075410026550293	5,71099996566772
0,0446065241703764	0,075451545715332	5,81099987030029
0,0454203291155864	0,0761570281982422	5,91099977493286
0,0462849930045195	0,0765767974853516	6,01100015640259
0,0470987979497295	0,0771960830688477	6,11100006103516
0,0479125992569607	0,077924430847168	6,21099996566772
0,0487772631458938	0,0787239990234375	6,31099987030029
0,049591064453125	0,079307258605957	6,41099977493286
0,0504048657603562	0,0800339050292969	6,51100015640259
0,0512695296492893	0,0807568664550781	6,61100006103516
0,0520833309565205	0,0816467666625977	6,71099996566772
0,0528971359017305	0,0825038604736328	6,81099987030029
0,0537617997906636	0,0833540649414063	6,91099977493286
0,0545756047358736	0,0840398635864258	7,01100015640259
0,055440264986828	0,0850526962280273	7,11100006103516
0,056254069932038	0,0860553894042969	7,21099996566772
0,0571187338209711	0,0866406097412109	7,31099987030029
0,0579325387661811	0,0875518188476563	7,41099977493286
0,0587971990171354	0,0879266662597656	7,51100015640259
0,0596618665440474	0,0888363189697266	7,61100006103516
0,0604756678512786	0,0890717849731445	7,71099996566772
0,0613403317402117	0,0906404876708984	7,81099987030029
0,0621541330474429	0,0919079895019531	7,91099977493286
0,0630188005743548	0,093487434387207	8,01099967956543
0,063832601881586	0,0949340744018555	8,11100006103516
0,0646464031888172	0,096411994934082	8,21100044250488
0,0654602044960484	0,0980642929077148	8,31099987030029
0,0663248647470027	0,0996063919067383	8,41100025177002
