File Path: D:\Ensayos Víctor\Fase III\Virgen\vertical\Test Run 5 16-05-2019 12 12 34\DAQ- Crosshead; … - (Timed).txt   
Test: ENSAYOS TRACCION PLA 3
Test Run: Test Run 5
Date: 16/05/2019 12:10:10


Crosshead 	Load 	Time 
mm	kN	sec
0,000406901023097817	0,0615603370666504	0,112000003457069
0,000661214187402948	0,0614117279052734	0,211999997496605
0,00137329107019468	0,0617386741638184	0,312000006437302
0,00183105464657274	0,0615440216064453	0,412000000476837
0,00223795586862252	0,0615954742431641	0,512000024318695
0,00259399416790984	0,0618295974731445	0,611999988555908
0,00305175785797474	0,0622070121765137	0,712000012397766
0,00350952154803963	0,0622376022338867	0,811999976634979
0,00406901017413475	0,0624481964111328	0,912000000476837
0,00478108722745674	0,0630654945373535	1,01199996471405
0,00554402686248068	0,0635055541992188	1,11199998855591
0,00635782862445922	0,0638924217224121	1,21200001239777
0,00717163084118511	0,0641674270629883	1,31200003623962
0,00798543260316364	0,0640301818847656	1,41199994087219
0,00885009740159148	0,0648791046142578	1,51199996471405
0,00971476310951402	0,06490234375	1,61199998855591
0,0105285644167452	0,0652478408813477	1,71200001239777
0,0113932292151731	0,0654316864013672	1,81200003623962
0,0122578940136009	0,0658630294799805	1,91199994087219
0,0131225588120287	0,0661070251464844	2,01200008392334
0,0139872236104566	0,0662244415283203	2,11199998855591
0,0148518874993897	0,066443977355957	2,21199989318848
0,0157165522978175	0,0671079025268555	2,31200003623962
0,0165812161867507	0,0670205993652344	2,41199994087219
0,0173950193129713	0,06712060546875	2,51200008392334
0,0182596832019044	0,0680448837280273	2,61199998855591
0,019073486328125	0,0673591079711914	2,71199989318848
0,0198872894543456	0,0683116149902344	2,81200003623962
0,0207519533432787	0,0680054016113281	2,91199994087219
0,0215657564694993	0,0686424865722656	3,01200008392334
0,0223795559577411	0,0682389144897461	3,11199998855591
0,023244223484653	0,0687539215087891	3,21199989318848
0,0240580229728948	0,0688906097412109	3,31200003623962
0,0248718260991154	0,0691351089477539	3,41199994087219
0,0257364899880486	0,0696413192749023	3,51200008392334
0,0265502931142692	0,0693411483764648	3,61199998855591
0,0273640962404897	0,0693974685668945	3,71199989318848
0,0282287601294229	0,0698425674438477	3,81200003623962
0,0290425632556435	0,0699549102783203	3,91199994087219
0,0299072271445766	0,0705313110351563	4,01200008392334
0,0307210284518078	0,0702222518920898	4,11199998855591
0,0315348333970178	0,0706594848632813	4,21199989318848
0,0323994936479721	0,0707338027954102	4,31199979782104
0,0332132985931821	0,0712682418823242	4,41200017929077
0,0340779624821153	0,07165087890625	4,51200008392334
0,0348917637893464	0,072078254699707	4,61199998855591
0,0357564276782796	0,0723607330322266	4,71199989318848
0,0365702326234896	0,0729283065795898	4,81199979782104
0,0374348928744439	0,0740195159912109	4,91200017929077
0,0382486978196539	0,074388427734375	5,01200008392334
0,039113361708587	0,0749631118774414	5,11199998855591
