File Path: D:\Ensayos Víctor\Fase II\PLA reciclado\Test Run 2 16-05-2019 11 44 26\DAQ- Crosshead; … - (Timed).txt   
Test: ENSAYOS TRACCION PLA 3
Test Run: Test Run 2
Date: 16/05/2019 11:40:42


Crosshead 	Load 	Time 
mm	kN	sec
0,000203450511548908	0,0586845588684082	0,11599999666214
0,000457763661643185	0,0585139961242676	0,216000005602837
0,000966389961831737	0,0583919448852539	0,316000014543533
0,00162760409239127	0,0584406547546387	0,416000008583069
0,00203450508706737	0,0583595428466797	0,515999972820282
0,00249226877713227	0,0585329322814941	0,61599999666214
0,00289916988549521	0,0587139892578125	0,716000020503998
0,00335693357556011	0,058588077545166	0,815999984741211
0,00386555984732695	0,058600227355957	0,916000008583069
0,00437418611909379	0,0588231735229492	1,01600003242493
0,00508626317241578	0,0593104095458984	1,11600005626678
0,00584920280743972	0,0593819236755371	1,21599996089935
0,00666300456941826	0,0599410438537598	1,31599998474121
0,00747680678614415	0,0598688163757324	1,41600000858307
0,00829060809337534	0,0603506355285645	1,51600003242493
0,00915527380129788	0,0601628952026367	1,61600005626678
0,00996907510852907	0,0605117721557617	1,71599996089935
0,0108337399069569	0,0605691909790039	1,81599998474121
0,0116984056148794	0,060715274810791	1,91600000858307
0,0125122069221106	0,0607300224304199	2,01600003242493
0,0133768717205385	0,0607861480712891	2,1159999370575
0,0141906739372644	0,0610150299072266	2,21600008010864
0,0150553387356922	0,0613761177062988	2,31599998474121
0,0159200044436147	0,0614625968933105	2,41599988937378
0,0167846683325479	0,0616334609985352	2,51600003242493
0,017649332221481	0,0618323707580566	2,6159999370575
0,0185139979294036	0,0623039360046387	2,71600008010864
0,0193277992366347	0,0619885101318359	2,81599998474121
0,0201924649445573	0,0622663841247559	2,91599988937378
0,0210571288334904	0,0626454925537109	3,01600003242493
0,021870931959711	0,062931884765625	3,1159999370575
0,0226847332669422	0,0630983238220215	3,21600008010864
0,0234985345741734	0,062971996307373	3,31599998474121
0,024312337700394	0,0637582321166992	3,41599988937378
0,0251770015893271	0,0636921272277832	3,51600003242493
0,0259908047155477	0,0636598587036133	3,6159999370575
0,0268046060227789	0,0642604522705078	3,71600008010864
0,0276184073300101	0,0640958557128906	3,81599998474121
0,0284322104562307	0,063911994934082	3,91599988937378
0,0292968743451638	0,0644877166748047	4,01599979400635
0,0301106774713844	0,0642237548828125	4,11600017547607
0,0309244787786156	0,0647070083618164	4,21600008010864
0,0317891426675487	0,0646727447509766	4,31599998474121
0,0326029476127587	0,0651626815795898	4,41599988937378
0,0334167489199899	0,0650279083251953	4,51599979400635
0,0342814128089231	0,0653114013671875	4,61600017547607
0,0351460766978562	0,0656769027709961	4,71600008010864
0,0359598816430662	0,0653300704956055	4,81599998474121
0,0368245418940205	0,0655450897216797	4,91599988937378
0,0376383468392305	0,0663001022338867	5,01599979400635
0,0385030107281636	0,0658696365356445	5,11600017547607
0,0393676746170968	0,0660413513183594	5,21600008010864
0,0402323421440087	0,0660799102783203	5,31599998474121
0,0410461434512399	0,0661473083496094	5,41599988937378
0,0419108073401731	0,0660573959350586	5,51599979400635
0,0427754712291062	0,0665539932250977	5,61600017547607
0,0436401351180393	0,0666203918457031	5,71600008010864
0,0444539364252705	0,0667215118408203	5,81599998474121
0,0453186039521825	0,0665119094848633	5,91599988937378
0,0461832678411156	0,067051155090332	6,01599979400635
0,0469970691483468	0,0674111785888672	6,11600017547607
0,047810870455578	0,0677174072265625	6,21600008010864
0,0486755379824899	0,0684163208007813	6,31599998474121
0,0494893392897211	0,0691317520141602	6,41599988937378
0,0503031442349311	0,0694940414428711	6,51599979400635
0,0511169419041835	0,0698658599853516	6,61600017547607
0,0519307432114147	0,0705550308227539	6,71600008010864
0,0527954107383266	0,0710876541137695	6,81599998474121
0,0536092120455578	0,0714631423950195	6,91599988937378
0,0544230169907678	0,0723833770751953	7,01599979400635
0,0552876772417221	0,0724809265136719	7,11600017547607
0,0561014821869321	0,0727045593261719	7,21600008010864
0,0569661460758653	0,0737037124633789	7,31599998474121
0,0577799473830964	0,0737678375244141	7,41599988937378
0,0585937486903276	0,073773193359375	7,51599979400635
0,0594584162172396	0,0742265090942383	7,61600017547607
0,0603230764681939	0,0744200668334961	7,71600008010864
0,0611368814134039	0,074699836730957	7,81599998474121
0,0620015416643582	0,0745304641723633	7,91599988937378
0,0628153429715894	0,0750846633911133	8,01599979400635
0,063680017774459	0,0751862487792969	8,11600017547607
0,0644938118057325	0,0755023956298828	8,21599960327148
0,0653584793326445	0,0754613647460938	8,31599998474121
0,0661722806398757	0,0757674560546875	8,41600036621094
0,0670369481667876	0,0761587982177734	8,51599979400635
0,0678507494740188	0,0762172470092773	8,61600017547607
0,06866455078125	0,0763266525268555	8,71599960327148
0,0695292110322043	0,0768461608886719	8,81599998474121
0,0703430196153931	0,0771901931762695	8,91600036621094
0,0711568209226243	0,0772497024536133	9,01599979400635
0,0719706222298555	0,0778846054077148	9,11600017547607
0,0727844235370867	0,0778260650634766	9,21599960327148
0,0735982248443179	0,0783409042358398	9,31599998474121
0,0744120261515491	0,0789573974609375	9,41600036621094
0,0752258274587803	0,0797001037597656	9,51599979400635
0,0760396360419691	0,0801121063232422	9,61600017547607
0,0769042962929234	0,0814670181274414	9,71599960327148
0,0777181048761122	0,0817477188110352	9,81599998474121
0,0785827651270665	0,0827164688110352	9,91600036621094
0,0793965664342977	0,0835948715209961	10,0159997940063
0,0802612339612097	0,0845193710327148	10,1160001754761
0,0810750352684408	0,0850346374511719	10,2159996032715
0,0819396955193952	0,0861189727783203	10,3159999847412
0,082753504102584	0,0870582580566406	10,4160003662109
0,0836181643535383	0,0877998428344727	10,5159997940063
0,0844319656607695	0,0886441421508789	10,6160001754761
0,0852966331876814	0,0894335479736328	10,7159996032715
0,0861612934386358	0,0901121292114258	10,8159999847412
0,0870259609655477	0,0909171600341797	10,9160003662109
0,0878397622727789	0,0915045623779297	11,0159997940063
0,0887044297996908	0,0923328628540039	11,1160001754761
0,0895690900506452	0,0934533538818359	11,2159996032715
0,090382898633834	0,0947745513916016	11,3159999847412
0,0912475588847883	0,0965405197143555	11,4160003662109
0,0920613601920195	0,0980713729858398	11,5159997940063
0,0929260277189314	0,0996555938720703	11,6160001754761
0,0937398290261626	0,101077415466309	11,7159996032715
0,0945536303333938	0,102788291931152	11,8159999847412
0,0954182978603058	0,104229484558105	11,9160003662109
0,0962320918915793	0,105945869445801	12,0159997940063
0,0970459004747681	0,107502166748047	12,1160001754761
0,0978597017819993	0,109085403442383	12,2159996032715
0,0987243620329537	0,110702514648438	12,3159999847412
0,0995381706161425	0,11195068359375	12,4160003662109
0,100351964647416	0,113579200744629	12,5159997940063
0,101216639450286	0,114938987731934	12,6160001754761
0,102030433481559	0,116468696594238	12,7159996032715
0,102895101008471	0,117978866577148	12,8159999847412
0,103708902315702	0,119891845703125	12,9160003662109
0,104573569842614	0,121230911254883	13,0159997940063
0,105387363873888	0,122985130310059	13,1160001754761
0,106201172457077	0,124425941467285	13,2159996032715
0,107065832708031	0,125917045593262	13,3159999847412
0,107930500234943	0,127274772644043	13,4160003662109
0,108744301542174	0,128829513549805	13,5159997940063
0,109608969069086	0,130358520507813	13,6160001754761
0,110422770376317	0,131654739379883	13,7159996032715
